Original: accept|charset , predicted 1st: add
Original: test|move|all|apps|invalid|destination , predicted 1st: test
Original: test|cleanup|on|kill|request , predicted 1st: test
Original: test|localization|failure|at|done , predicted 1st: test
Original: try|read , predicted 1st: create
Original: new|connected|peer , predicted 1st: get
Original: test|get|classes|should|return|default|value , predicted 1st: test|configuration
Original: compute|queue|used|capacity , predicted 1st: check
Original: test|float|values , predicted 1st: test
Original: test|set|replication , predicted 1st: test|set
Original: test|delete|and|commit|block|synchonization|race|no|snapshot , predicted 1st: test|commit|commit|and|commit
Original: test|authenticate , predicted 1st: test|token|token
Original: test|gzip|codec|write|java , predicted 1st: test|write|write|write|write
Original: get|bytes|to|copy , predicted 1st: get|primary|key
Original: set|up , predicted 1st: set|up
Original: test|close|twice , predicted 1st: test|read
Original: wait|for|cache|pool|stats , predicted 1st: do|process
Original: get , predicted 1st: is|valid
Original: test|max|groups , predicted 1st: test
Original: run , predicted 1st: test|history
Original: test|get|rm|delegation|token|service , predicted 1st: test|get|token
Original: shut|down|server , predicted 1st: tear|down
Original: test|data|output|byte|buffer|compatibility , predicted 1st: read
Original: create|tree , predicted 1st: test
Original: test|preemption|contract , predicted 1st: test
Original: get|task|attempt , predicted 1st: get|id
Original: get|containers , predicted 1st: add
Original: cleanup|meta|folder , predicted 1st: tear|down
Original: next|step , predicted 1st: get|int
Original: put|other , predicted 1st: test
Original: test|rename|across|fs , predicted 1st: test|rename|path
Original: test|decay , predicted 1st: test
Original: test|abs|delete , predicted 1st: test
Original: test|sequence|file|default|codec , predicted 1st: test|sequence|sequence
Original: test|shared|edits|missing|logs , predicted 1st: test
Original: test|empty|dir , predicted 1st: test
Original: test|move|app|same|parent , predicted 1st: test
Original: test|empty|list , predicted 1st: test
Original: check|token|renewal , predicted 1st: parse
Original: test|one|bookie|failure , predicted 1st: test
Original: test|application|comparator , predicted 1st: test|app
Original: test|put , predicted 1st: test
Original: run , predicted 1st: run
Original: check|permission , predicted 1st: check
Original: get|queue|info , predicted 1st: get|queue|info
Original: test|replica|info|parsing , predicted 1st: test|single|valued|info
Original: setup|driver , predicted 1st: register|configuration
Original: test|not|matched|replica|id , predicted 1st: test
Original: test|software|version|differences , predicted 1st: test|parse|version
Original: spy|on|secondary|image , predicted 1st: create|image
Original: pread , predicted 1st: read
Original: test|get|user|group|information , predicted 1st: test|get|user|user|user|user
Original: test|container|id|null , predicted 1st: test|to|string
Original: test|globbing , predicted 1st: test
Original: test|retries|on|am|connection|failures , predicted 1st: set|up
Original: instantiate|am|proxy , predicted 1st: get|client|protocol
Original: start|and|finalize|log|segment , predicted 1st: test
Original: count|open|file|descriptors , predicted 1st: get|length
Original: test|rbw|replicas , predicted 1st: test|recovery|recovery
Original: test|failover|with|fencer|configured|and|force , predicted 1st: test|and|key
Original: test|with|configuring|bk|available|path , predicted 1st: test
Original: test|unset|with|deprecated|keys , predicted 1st: test|get
Original: test|dfs|restart , predicted 1st: test|close
Original: not|null|elements|null|elements , predicted 1st: test|null|null|null
Original: test|container|manager , predicted 1st: test
Original: test|recover|request|after|preemption , predicted 1st: test
Original: shutdown|cluster , predicted 1st: tear|down
Original: test|round|trip|ack|metric , predicted 1st: test
Original: test|no|commit|action , predicted 1st: test|commit
Original: test|non|management|operation , predicted 1st: test
Original: test|send|data|packet|metrics , predicted 1st: test
Original: test|cancel|token , predicted 1st: test|send
Original: check|result|block|pool , predicted 1st: test
Original: get|flag , predicted 1st: is|local|file
Original: write|file , predicted 1st: create
Original: test|registration , predicted 1st: test|get|names
Original: test|byte|range , predicted 1st: test
Original: test|upgrade|from|rel|reserved|image , predicted 1st: test
Original: check|hash|code , predicted 1st: is|equal
Original: test|opt|stop|opt|arg , predicted 1st: test
Original: create|container|manager , predicted 1st: create|instance
Original: service|init , predicted 1st: apply
Original: service|start , predicted 1st: run
Original: service|stop , predicted 1st: run
Original: handle , predicted 1st: on|event|changed
Original: handle , predicted 1st: on|event|changed
Original: create|log|handler , predicted 1st: get|handler
Original: create|resource|localization|service , predicted 1st: get|service
Original: create|containers|launcher , predicted 1st: get
Original: set|block|new|container|requests , predicted 1st: set|new|block|block|new
Original: teardown , predicted 1st: tear|down
Original: test|get|user|group|information|secure , predicted 1st: test|user|user|user|user|user
Original: find|datanode , predicted 1st: get
Original: common|usage|perf|test , predicted 1st: test
Original: test|reduce|repl|factor|respects|rack|policy , predicted 1st: test
Original: test|gzip|compress|stream|reuse|with|param , predicted 1st: test
Original: delete , predicted 1st: delete
Original: start|up , predicted 1st: get
Original: answer , predicted 1st: on|failure
Original: connect|to|nn , predicted 1st: get|client|client
Original: test|clone|context , predicted 1st: test|context|context
Original: test|format|with|force , predicted 1st: test|create|cluster|id|new
Original: test|db|record|reader , predicted 1st: test|get
Original: test|two|args , predicted 1st: test|simple|arg
Original: test|gzip , predicted 1st: test
Original: cleanup|file , predicted 1st: delete
Original: test|write|restart|from , predicted 1st: test
Original: start|container , predicted 1st: do|start
Original: test|hadoop|proto|rpc|timeout , predicted 1st: test|timeout|timeout
Original: setup|address , predicted 1st: get
Original: run|diff|test , predicted 1st: test|next
Original: test|get|header|with|quota , predicted 1st: test|get|header|header
Original: not|empty|elements|empty|elements , predicted 1st: test|empty|empty|list
Original: write|test , predicted 1st: delete
Original: test|scan|info|object , predicted 1st: assert|file
Original: verify|copy , predicted 1st: assert|file
Original: test|secondary|name|node|with|saved|leases , predicted 1st: test
Original: get|test|dir , predicted 1st: get|test|dir
Original: mock|submit|app|request , predicted 1st: app|app|request
Original: test|is|valid|name , predicted 1st: test|is|valid|name
Original: test|check|health , predicted 1st: test
Original: stop|bp|service|threads , predicted 1st: test
Original: test|data|driven|db|input|format|splitter , predicted 1st: test|get|date
Original: test|upgrade|from|rel|reserved|image , predicted 1st: test
Original: add|include , predicted 1st: write
Original: check|arg|limits , predicted 1st: assert
Original: create|ranges , predicted 1st: get|ranges|ranges
Original: test|invalid|delegation|token , predicted 1st: test|no|request
Original: refresh|nodes , predicted 1st: refresh|refresh
Original: get|client|service|delegate , predicted 1st: create|client|client
Original: test|resource|failed|on|localization|failed , predicted 1st: test|get|state
Original: create|files , predicted 1st: set|up
Original: dfs|open|file|with|retries , predicted 1st: get|input
Original: test|store|load , predicted 1st: test
Original: test|container|env|variables , predicted 1st: test|process
Original: get|config|parser , predicted 1st: create|config|config
Original: test|get|principal|names|missing|pattern , predicted 1st: test|get|names|names
Original: test|add|with|refresh , predicted 1st: test
Original: test|key|only|text|output|reader , predicted 1st: test|key
Original: test|short|block , predicted 1st: test|block
Original: test|directory|conversion , predicted 1st: test|get|path|path
Original: test|encrypted|merger , predicted 1st: test|get|credentials
Original: test|delegation|token|with|fs , predicted 1st: test
Original: test|set|classpath|with|user|precendence , predicted 1st: test
Original: test|contract|resource|on|classpath , predicted 1st: test|resource|resource
Original: test|start|stop|http|pseudo , predicted 1st: test|stop|start
Original: tear|down , predicted 1st: tear|down
Original: test|create|history|dirs , predicted 1st: set
Original: test|invalidated|am|host|port|on|am|restart , predicted 1st: test
Original: test|single|file|missing|target , predicted 1st: test|single|single|file|with|non
Original: test|container|log|page|access , predicted 1st: create
Original: setup|conf , predicted 1st: set|up
Original: test|multi|maps , predicted 1st: run
Original: run , predicted 1st: run
Original: test|application|kill|at|accepted|state , predicted 1st: handle|event
Original: get|event|handler , predicted 1st: is|event|event|event
Original: matches , predicted 1st: is
Original: create|dispatcher , predicted 1st: get|dispatcher
Original: test|one|element|basic , predicted 1st: test|empty
Original: test|update|multi|dir|target|missing , predicted 1st: test|delete
Original: test|jobs|query|state , predicted 1st: test|get|json|object
Original: test|response|buffer , predicted 1st: test
Original: test|invalid|symlink|target , predicted 1st: create|file
Original: test|jobs|query|start|time|invalidformat , predicted 1st: test|that|exception
Original: create|writers , predicted 1st: create
Original: test|authentication|post , predicted 1st: test|config
Original: call , predicted 1st: test|authentication|authentication
Original: test|start|stop , predicted 1st: test
Original: setup , predicted 1st: set|up
Original: test|set|x|attr|permission|as|different|owner , predicted 1st: test
Original: run , predicted 1st: test
Original: run , predicted 1st: test
Original: run , predicted 1st: test
Original: run , predicted 1st: test
Original: run , predicted 1st: test
Original: run , predicted 1st: call
Original: run , predicted 1st: test
Original: run , predicted 1st: test
Original: run , predicted 1st: test
Original: run , predicted 1st: test
Original: test|jobs|query|finish|time|begin|negative , predicted 1st: test|get|object|string
Original: setup , predicted 1st: set|up
Original: test|jobs|xml , predicted 1st: test|get|response
Original: setup|test|dirs , predicted 1st: set|up|class
Original: test|task|id|short , predicted 1st: test|task|id
Original: test|hierarchical|sub|directory|creation , predicted 1st: test|local|path
Original: test|existing|manifest , predicted 1st: test|create|jar
Original: test|poll|n|one , predicted 1st: test
Original: test|directory , predicted 1st: test|file
Original: test|list|status|with|colons , predicted 1st: test|from|path
Original: test|container|launch , predicted 1st: test
Original: get|preemption|message , predicted 1st: create|message
Original: test|expr , predicted 1st: test|simple
Original: create|fs|out , predicted 1st: create|output|stream|stream
Original: test|job|conf|slash , predicted 1st: test|get
Original: test|cidr|with|bit|mask , predicted 1st: test|includes
Original: do|multi|reducer|test , predicted 1st: do|test
Original: setup|test|dirs , predicted 1st: set|up|class
Original: set|x|attr|param , predicted 1st: get
Original: test|missing|hostname , predicted 1st: test|filter
Original: do|filter , predicted 1st: do|get
Original: test|get|user|mappings|protocol , predicted 1st: test|is|supported
Original: get|group , predicted 1st: get|file|status
Original: testget|start|end|offset , predicted 1st: test|field
Original: test|ipc|with|reader|queuing , predicted 1st: test
Original: test|expanded|classpath , predicted 1st: test|jar|jar
Original: test|job|id|non|exist , predicted 1st: test|get|entity|type
Original: square , predicted 1st: foo
Original: verify|hs|single|task|xml , predicted 1st: verify
Original: cleanup , predicted 1st: close|stream
Original: test|hs , predicted 1st: test|simple
Original: test|set|up , predicted 1st: set|up
Original: test|abort|job|called|after|killing|tasks , predicted 1st: test
Original: test|get|job|task|attempt|id|acls , predicted 1st: run
Original: test|class|path , predicted 1st: test
Original: test|snapshot|while|appending , predicted 1st: test|file|file
Original: test|get|entities|with|primary|filters , predicted 1st: test|find|by|primary|key|with
Original: cleanup , predicted 1st: tear|down
Original: test|default|cleanup|and|abort , predicted 1st: test|job
Original: wait|till|all|finished , predicted 1st: wait
Original: test|attempts|view , predicted 1st: test|app|context
Original: test|dynamic|principal|discovery , predicted 1st: test
Original: println , predicted 1st: main
Original: get|task|counter|usage , predicted 1st: get|task
Original: test|unique|sequential|call|ids , predicted 1st: test
Original: run , predicted 1st: run
Original: test|task|state|ui , predicted 1st: test
Original: launch , predicted 1st: test
Original: get|mock|request , predicted 1st: get|user|request
Original: setup , predicted 1st: set|up
Original: test|mr|app|master|missing|staging , predicted 1st: test|app|and|master
Original: create|key|tab , predicted 1st: add|entries
Original: test|poll|all , predicted 1st: test|contains
Original: write|rename|read|compare , predicted 1st: test|copy
Original: test|get|ugi|from|token , predicted 1st: test|get|user|name
Original: tear|down , predicted 1st: tear|down
Original: ensure|reserved|file|names|cannot|be|loaded , predicted 1st: cluster|cluster
Original: test|sleep|job , predicted 1st: test
Original: setup , predicted 1st: set|up
Original: test|kill|app|when|failover|happens|at|running|state , predicted 1st: test|app|app
Original: verify|hs|task|xml , predicted 1st: verify|single|task
Original: test|requires|authorization|access , predicted 1st: test|is|allowed
Original: get|inode|path , predicted 1st: get|path
Original: configure|word|count , predicted 1st: set
Original: test|job|counters|for|killed|job , predicted 1st: test
Original: configure|servlets , predicted 1st: configure
Original: test|job|info , predicted 1st: test
Original: test|job|error , predicted 1st: test
Original: test|notification , predicted 1st: test
Original: set|up , predicted 1st: clear|cache
Original: test|logalyzer , predicted 1st: main
Original: test|disabled|authorization|of|default|servlets , predicted 1st: test
Original: process|path , predicted 1st: do|read
Original: get|remote|addr , predicted 1st: get|remote
Original: assert|equals , predicted 1st: assert|info
Original: gen|args , predicted 1st: build|args
Original: tear|down , predicted 1st: tear|down
Original: test , predicted 1st: test
Original: test|empty|key , predicted 1st: test
Original: testlist|corrupt|file|blocks|dfs , predicted 1st: test|remove|file
Original: test|multiple|calls|to|read|fields|are|safe , predicted 1st: test
Original: test|verify|and|create|remote|dirs|failure , predicted 1st: test
Original: test|timeout , predicted 1st: set
Original: create|job , predicted 1st: complete
Original: test|empty|metrics , predicted 1st: test|empty|source
Original: get|new|authentication|handler , predicted 1st: get|handler|handler
Original: verify|hs|info|generic , predicted 1st: test|version|match
Original: get|dir , predicted 1st: get|node|node|node
Original: test|job|client , predicted 1st: test
Original: test|about|view , predicted 1st: test
Original: make|random|writables , predicted 1st: random
Original: delete , predicted 1st: delete
Original: verify|read|bytes , predicted 1st: assert|read
Original: test|instance|sharing , predicted 1st: test
Original: test|multiline|info|block , predicted 1st: test|replace
Original: test|delegation|token|within|do|as , predicted 1st: set|up|user|user
Original: run , predicted 1st: test|no|token
Original: test|started|server|is|alive , predicted 1st: test|server|server|server
Original: test|serial|submit , predicted 1st: test
Original: test|notify|retries , predicted 1st: test
Original: test|list|status|return|consistent|path|on|windows , predicted 1st: test
Original: inject|block|received , predicted 1st: test|block|block
Original: test|simple|outer|join , predicted 1st: test|join
Original: test|request|with|incomplete|authorization , predicted 1st: test|request
Original: test|set|input|with|bytes|size|more|then|default|lz|compressor|byffer|size , predicted 1st: test|input
Original: test|reader|key|iteration , predicted 1st: test
Original: verify|hs|single|task , predicted 1st: do|test
Original: test|content|types , predicted 1st: test
Original: configure|job , predicted 1st: set|input
Original: test|start|stop|start , predicted 1st: run
Original: test|renewal , predicted 1st: test
Original: answer , predicted 1st: on|failure
Original: test|cidr|with|bitmask , predicted 1st: test|includes
Original: test|exception , predicted 1st: test|null|string
Original: test|tag|overflow , predicted 1st: test|tag|tag
Original: get|log|file , predicted 1st: get|file
Original: test|kill|task|attempt , predicted 1st: test|task
Original: test|first|flush|on|completion|event , predicted 1st: test|complete
Original: test|job|classloader|with|custom|classes , predicted 1st: test|job
Original: test|job|view , predicted 1st: test|web|app|context
Original: test|verify|md|file|missing , predicted 1st: test|verify
Original: test|ipc|from|hadoop , predicted 1st: test|version|version
Original: test|start|localizer , predicted 1st: test
Original: setup , predicted 1st: init
Original: test|iterable , predicted 1st: test
Original: test|local|resource|cache , predicted 1st: test|resource
Original: test|remove|all , predicted 1st: test|remove|all
Original: test|get|single|entity , predicted 1st: get|entity|entity
Original: run|test , predicted 1st: delete
Original: locate|resource , predicted 1st: add|resource|resource
Original: do|ipc|version|test , predicted 1st: do|test
Original: test|dynamic|log|level , predicted 1st: test
Original: complete|job|tasks , predicted 1st: test
Original: test|contract|works , predicted 1st: test|rename
Original: test|parse|version|name , predicted 1st: test|get|base|name|name
Original: test , predicted 1st: test|get|resource|resource
Original: test|nonsecure|username|pattern , predicted 1st: test|set
Original: test|rename|move|to|existing|non|empty|directory , predicted 1st: test|delete
Original: test|jobs|query|start|time|begin , predicted 1st: test|simple
Original: test|circular|dependency , predicted 1st: test|add|job
Original: tear|down , predicted 1st: tear|down
Original: test|accept|recovery|behavior , predicted 1st: test|recovery
Original: test|ipc|timeout , predicted 1st: test
Original: get|key|answer , predicted 1st: test
Original: answer , predicted 1st: on|failure
Original: test|data|node|feature , predicted 1st: test|non|non|non|layout|layout
Original: test|get|word|lengths , predicted 1st: test|set|key
Original: test|bad|index , predicted 1st: test
Original: test|relative|to|working , predicted 1st: test|relative|path
Original: cron , predicted 1st: test
Original: test|copy|bytes|with|count|should|throw|out|the|stream|closure|exceptions , predicted 1st: test|close|stream|stream
Original: test|allocate|container|on|node|without|off|switch|specified , predicted 1st: test|update
Original: test|fallbackto|pseudo|authenticator|anonymous , predicted 1st: test
Original: test|foreign|class , predicted 1st: test|copy|copy
Original: test|fail|result|codes , predicted 1st: test
Original: test|host|names|reverser|ip|match , predicted 1st: test|get|host|by|host|address
Original: test|restart|journal , predicted 1st: test
Original: run|threads , predicted 1st: test|delete
Original: execute , predicted 1st: create|create
Original: execute , predicted 1st: run
Original: test|get|single|entity , predicted 1st: get|entity|entity
Original: test|jobs|query|limit|invalid , predicted 1st: test|json|string|string
Original: check|equals , predicted 1st: test|get|block
Original: test|hosts|include|for|dead|count , predicted 1st: test
Original: setup , predicted 1st: set|up
Original: set|up , predicted 1st: set|up
Original: test|split|meta|spill , predicted 1st: test
Original: test|job|with|non|normalized|capabilities , predicted 1st: test
Original: test|get|events , predicted 1st: get|events
Original: get|block|count , predicted 1st: test
Original: restart|timeline|store , predicted 1st: start
Original: test|without|mr|job , predicted 1st: set
Original: setup , predicted 1st: setup
Original: test|jobs|query|start|time|negative , predicted 1st: test|simple|string
Original: test|aggregation , predicted 1st: test
Original: run , predicted 1st: main|test
Original: set|up , predicted 1st: run
Original: test|decompressor|compress|aiob|exception , predicted 1st: test
Original: test|task|id|counters , predicted 1st: test|get|job|job
Original: test|valid|http|fs|access , predicted 1st: test|open
Original: call , predicted 1st: test|connection
Original: test|light|weight|cache , predicted 1st: test|long|access
Original: test|remove|multi , predicted 1st: test|remove
Original: histogram|file|to|cdf , predicted 1st: get|data|data
Original: create|kms|uri , predicted 1st: get|uri
Original: create|mock|yarn|client|unknown|app , predicted 1st: client|client
Original: parsing|proc|mem|file , predicted 1st: test
Original: test|md|filter , predicted 1st: test|delete
Original: create|file , predicted 1st: create|file
Original: test|open|offset|length , predicted 1st: test
Original: test|large|block|size , predicted 1st: test|long
Original: test|jni|groups|mapping , predicted 1st: test|user|user|user|user
Original: test|preferred|block|size|above|upper|bound , predicted 1st: test|create
Original: testfail|task , predicted 1st: test
Original: test|job|counters|slash , predicted 1st: test|get|job
Original: cleanup , predicted 1st: tear|down
Original: test|dotdot|inode|path , predicted 1st: test
Original: test|start|stop|http|kerberos , predicted 1st: test|stop|start
Original: test|pluggable|identity|provider , predicted 1st: test|get|provider
Original: test|log|aggregator|cleanup , predicted 1st: test|log
Original: maybe|throw|rte , predicted 1st: check
Original: test|needs|quoting , predicted 1st: test
Original: test|last|input|split|exceeding|split|boundary , predicted 1st: test|get
Original: test|valid|server|resource , predicted 1st: test
Original: write|file , predicted 1st: create|path
Original: verify|task|generic , predicted 1st: assert
Original: kill|application , predicted 1st: test|app
Original: check|sync|metric , predicted 1st: check|sync
Original: test|on|final|key , predicted 1st: run
Original: test|main|method|map|file , predicted 1st: run
Original: run|and|block , predicted 1st: run|and|run|and|run
Original: rm|buffer|dirs , predicted 1st: test|delete
Original: test|uri|errors , predicted 1st: test|get
Original: set|up , predicted 1st: write
Original: test|rte|on|client|read|response , predicted 1st: test|read|read|read|read
Original: tear|down , predicted 1st: stop
Original: test|mapred|interval|sampler , predicted 1st: test
Original: expect|metrics|exception , predicted 1st: assert
Original: test|task|attempt|id|invalid , predicted 1st: test|error|error|error
Original: test|empty|download , predicted 1st: create|path
Original: answer , predicted 1st: on|failure
Original: answer , predicted 1st: invoke
Original: answer , predicted 1st: invoke
Original: test|call|id|and|retry , predicted 1st: test
Original: create|call , predicted 1st: get|call
Original: check|response , predicted 1st: assert|response
Original: run , predicted 1st: test|get|call|count
Original: test|splitable|codecs , predicted 1st: test|no
Original: test|user|queue|acl , predicted 1st: test
Original: test|random|compress , predicted 1st: setup
Original: test|job|info , predicted 1st: test|read
Original: create|successful|controlled|job , predicted 1st: create|job|job
Original: test|counters|on|job|finish , predicted 1st: test
Original: test|job|to|string , predicted 1st: test|get|task|completion
Original: reset , predicted 1st: cleanup
Original: reset|ugi , predicted 1st: tear|down
Original: check|compression , predicted 1st: test
Original: test|request|quoting , predicted 1st: test|get|parameter|parameter|with|null
Original: assert|not|live , predicted 1st: assert|is|valid
Original: test|new|counter|c , predicted 1st: test
Original: test|local|f|sset|owner , predicted 1st: test
Original: test|single|file|target|file , predicted 1st: test|file|file|file
Original: test|different|profilers , predicted 1st: test|no|default|default|default
Original: test|nn|learns|new|storages , predicted 1st: test|block
Original: test|lease , predicted 1st: test
Original: test|jobs|query|finish|time|end|invalidformat , predicted 1st: test|simple
Original: check|permission|retention , predicted 1st: test
Original: test|old|counters , predicted 1st: test|counter|counter
Original: test|journal|locking , predicted 1st: test
Original: start|up , predicted 1st: set|up
Original: test|tasks|query|map , predicted 1st: test|get
Original: test|mr|async|disk|service|move|and|delete|all|volumes , predicted 1st: test
Original: tear|down , predicted 1st: tear|down
Original: test|hard|lease|recovery|after|name|node|restart , predicted 1st: test|recovery
Original: test|get|full|path|name , predicted 1st: test|get|path|path
Original: test|gc|counter , predicted 1st: test
Original: test|soft|lease|recovery , predicted 1st: test
Original: create|http|fs|server , predicted 1st: test
Original: run|server , predicted 1st: create|test
Original: test|exception , predicted 1st: test|null|name
Original: write|file , predicted 1st: create
Original: get|file|system|class , predicted 1st: get|class|class|class
Original: test|job|id|short , predicted 1st: test|job|id
Original: test|refresh|loaded|job|cache|un|supported|operation , predicted 1st: create
Original: set|history|file|manager , predicted 1st: run|manager
Original: get|partial|jobs , predicted 1st: get|info
Original: get|full|job , predicted 1st: get|job|job
Original: get|all|partial|jobs , predicted 1st: get|job|job
Original: create|keys|as|json , predicted 1st: get|file
Original: test|log , predicted 1st: test|log|log
Original: test|task|old|env , predicted 1st: test|delete
Original: get|conf , predicted 1st: get|configuration
Original: launch|word|count , predicted 1st: test
Original: test|multiple|failed|tasks , predicted 1st: test
Original: answer , predicted 1st: get|event|event
Original: test|get|job|file|with|user , predicted 1st: test|get|file|in|file
Original: test|default|file|permission , predicted 1st: test|file|file
Original: test|remove|all|via|iterator , predicted 1st: test|remove
Original: test|completed|task , predicted 1st: test
Original: test|kill|job , predicted 1st: test|verify
Original: clean|up , predicted 1st: stop|server
Original: test|expr , predicted 1st: test
Original: test|jobs|query|start|time|begin|end , predicted 1st: test|that
Original: test|get|path|from|inode , predicted 1st: test|path
Original: test|compressor|compress|aiob|exception , predicted 1st: test
Original: test|no|cache|header , predicted 1st: test|get|header
Original: teardown , predicted 1st: tear|down
Original: test|material|generation , predicted 1st: test|create|key|key
Original: get|flag , predicted 1st: is|exists
Original: test|launch|command|without|priority , predicted 1st: test|add
Original: test|path|explosion|writer|creation , predicted 1st: test
Original: cleanup , predicted 1st: tear|down
Original: test|refresh|job|retention|settings , predicted 1st: test|update
Original: get|proxied|fs|test|dir , predicted 1st: get|test|dir
Original: setup , predicted 1st: test
Original: testparse|option , predicted 1st: test|field|key
Original: do|perf|test , predicted 1st: test|time
Original: test|token|store , predicted 1st: test|token
Original: validate|key|value , predicted 1st: validate|value|value
Original: test|bad|i|file|stream , predicted 1st: test|data
Original: validate|outer|key|value , predicted 1st: assert
Original: test|no|mismatch , predicted 1st: test
Original: test|kill|app|when|failover|happens|at|final|state , predicted 1st: test|app|app
Original: test|num|input|files , predicted 1st: test|get
Original: test|https|cookie , predicted 1st: test|create
Original: fill|output , predicted 1st: write
Original: test|single|queue|one|user|metrics , predicted 1st: test|update
Original: suite , predicted 1st: create|test
Original: set|up , predicted 1st: test
Original: tear|down , predicted 1st: shutdown
Original: test|missing|server|resource , predicted 1st: test
Original: read|on|disk|map|output , predicted 1st: read
Original: create|configuration , predicted 1st: get
Original: test|state|store|failed|localization , predicted 1st: test|resource
Original: test|format , predicted 1st: test|no|key
Original: test|logs|view , predicted 1st: test
Original: test|commit|job|fails|job , predicted 1st: test|complete
Original: test|heap|usage|counter , predicted 1st: test|delete
Original: test|invalid|accept , predicted 1st: test|no|error|string
Original: test|job|attempts , predicted 1st: test|get|job
Original: test|copy|bytes|should|not|close|streams|when|close|is|false , predicted 1st: test|copy|stream|stream
Original: test|heap|sort , predicted 1st: sort|sort|sort
Original: test|bzip|split|ends|at|cr|then|lf , predicted 1st: test|split|split
Original: test|wide|tuple|boundary , predicted 1st: test|not|not|not|not|empty
Original: test|usual , predicted 1st: test|print
Original: run|heap|usage|test|job , predicted 1st: test
Original: run|round|trip , predicted 1st: assert|html|html
Original: test|runjar , predicted 1st: test|file
Original: test|abort|old|segment|if|finalize|is|missed , predicted 1st: test|get|progress
Original: get|compressed|segment , predicted 1st: get|reader
Original: read|split , predicted 1st: create|task
Original: put|cmd , predicted 1st: test
Original: test|id|out|of|integer|range , predicted 1st: test|update|map
Original: test|download , predicted 1st: create
Original: answer , predicted 1st: on|failure
Original: answer , predicted 1st: create|file|status
Original: answer , predicted 1st: invoke
Original: test|process|done|files|not|last|am|retry , predicted 1st: test|process
Original: test|file , predicted 1st: test|file
Original: internal|test|serial , predicted 1st: test
Original: test|reserved|file|names , predicted 1st: test
Original: test|instances , predicted 1st: test
Original: inject|block|deleted , predicted 1st: test|block|block
Original: recover|lease , predicted 1st: check
Original: assert|retries|on|socket|timeouts , predicted 1st: create|socket|socket
Original: tear|down , predicted 1st: tear|down
Original: create|writer , predicted 1st: create|file|map
Original: test|verify|md|file|good , predicted 1st: test|single|file
Original: test|lease|recover|by|another|user , predicted 1st: test
Original: test|create|many|files , predicted 1st: test
Original: test|missing|files , predicted 1st: test|create|config
Original: test|history|parsing|with|parse|errors , predicted 1st: test|history|with|history|with|commit
Original: test|combined|incremental|block|report , predicted 1st: test|verify|block
Original: test|new|apis , predicted 1st: test
Original: test|relation , predicted 1st: test|match
Original: test|metadata|version|output , predicted 1st: test
Original: delete|key , predicted 1st: test
Original: test|stopping|twice|server|is|allowed , predicted 1st: test|server|server
Original: test|kill|job , predicted 1st: run
Original: test|copy|bytes|with|count|should|close|streams|when|close|is|true , predicted 1st: test|input|stream|stream
Original: test|replication|below|lower|bound , predicted 1st: test|create
Original: verify|hs|job|partial|xml , predicted 1st: verify
Original: test|single|reducer , predicted 1st: test
Original: test|get|bookmark|returns|bookmark|iterator , predicted 1st: test
Original: test|fail|when|no|shared|edits|specified , predicted 1st: test|shared|shared|shared|shared
Original: test|block|meta|data|info|with|hostname , predicted 1st: test|simple|info
Original: test|scanning|old|dirs , predicted 1st: test|history
Original: test|ipc|after|stopping , predicted 1st: test
Original: main , predicted 1st: test|test
Original: check|not|equal , predicted 1st: assert|equals
Original: test|home|directory , predicted 1st: test|home
Original: test|set|up , predicted 1st: set|up
Original: testget|locations , predicted 1st: test|split
Original: test|should|notthrow|npe , predicted 1st: test|local|local|not|not|not
Original: verify|hs|job|xml , predicted 1st: test|get|job
Original: make|report|for|received|block , predicted 1st: create|block|block
Original: test|remove|does|not|enable|any|app , predicted 1st: test|add
Original: test|job|classloader , predicted 1st: test|job|job
Original: test|try|create|history|dirs , predicted 1st: check
Original: test|key|successful|creation|with|description , predicted 1st: test
Original: test|hs|default , predicted 1st: test|get|object
Original: test|killed|during|setup , predicted 1st: test|handle
Original: setup|job , predicted 1st: handle|job
Original: add|prefix , predicted 1st: paths|path
Original: test|rte|on|server|read|param , predicted 1st: test|read|read|read|read
Original: test|nm|token|sent|for|normal|container , predicted 1st: test
Original: test|counters|for|failed|task , predicted 1st: test|no|open|file|for|not
Original: test|job|control|with|fail|job , predicted 1st: test
Original: test|jobs|query|queue , predicted 1st: test|simple
Original: verify|hs|info , predicted 1st: check
Original: get|scheme , predicted 1st: get|help|path
Original: test|maintain|committed|tx|id , predicted 1st: test
Original: test|history|events , predicted 1st: test|history
Original: test|stopped|server|is|not|alive , predicted 1st: test|server|server
Original: test|job|counter|view|for|killed|job , predicted 1st: test|app|app
Original: verify|output , predicted 1st: check
Original: test|task|id|non|exist , predicted 1st: test|get
Original: start|mini|dfs , predicted 1st: test
Original: validate|feature|list , predicted 1st: check|layout
Original: get|value|answer , predicted 1st: get|test
Original: answer , predicted 1st: handle|invocation
Original: test|job|conf , predicted 1st: test|get|job
Original: test|info , predicted 1st: test|info
Original: test|info|overflow , predicted 1st: test|info
Original: test|set|classpath|with|framework , predicted 1st: test|classpath
Original: create|dispatcher , predicted 1st: create
Original: run|test|lazy|output , predicted 1st: set
Original: test|server|responder , predicted 1st: test
Original: test|token|store , predicted 1st: test|token|token
Original: put|cmd , predicted 1st: do|test
